FIP,Year,State,universl,permit,HuntLic,GunsAmmo,BackChk,ST,avg_own_est,Suicides,Homicides
29,1994,Missouri,1,1,0.434142415,0.059977046,,MO,0.48918683,9.33,8.09
29,1995,Missouri,1,1,0.436120381,0.012067084,,MO,,8.32,6.27
29,1996,Missouri,1,1,0.439047109,0.048950097,,MO,0.487502271,9.03,5.78
29,1997,Missouri,1,1,0.447474796,0.09939825,,MO,0.48587150999999995,8.16,5.36
29,1998,Missouri,1,1,0.439360757,0.251508571,,MO,0.462148327,7.66,5.12
29,1999,Missouri,1,1,0.439256267,-0.286095124,0.044680692,MO,0.437983292,7.59,4.4
29,2000,Missouri,1,1,0.435808479,0.091083678,0.051576956,MO,0.4756636386666666,7.69,4.92
29,2001,Missouri,1,1,0.439540655,0.179347787,0.074294674,MO,0.453618207,7.48,4.92
29,2002,Missouri,1,1,0.445303579,0.236770833,0.157602381,MO,0.4594475745,7.34,4.51
29,2003,Missouri,1,1,0.453776319,0.166872288,0.173775473,MO,0.457308906,7.07,3.88
29,2004,Missouri,1,1,0.442469997,0.209118531,0.176444313,MO,0.4724119203333333,6.67,4.46
29,2005,Missouri,1,1,0.450595286,0.262136094,0.163121561,MO,,7.2,5.13
29,2006,Missouri,1,1,0.536032172,0.259278985,0.10379796,MO,0.449809748,7.41,5.12
29,2007,Missouri,0,0,0.531210435,0.328454315,0.30469712,MO,0.469239032,7.47,4.6
29,2008,Missouri,0,0,0.529093557,0.40492517,0.601703984,MO,0.489980671,6.87,6.23
29,2009,Missouri,0,0,0.527361168,0.472597484,0.752031107,MO,0.50055386,7.68,5.51
29,2010,Missouri,0,0,0.524665784,0.72485331,0.649643034,MO,0.4531316515,7.82,5.72
29,2011,Missouri,0,0,0.528290209,0.704019597,0.655549708,MO,0.422682905,8.2,5.18
29,2012,Missouri,0,0,0.532493597,0.759524312,0.738838805,MO,0.519972625,8.71,5.38
29,2013,Missouri,0,0,0.529760514,0.694553454,0.790391579,MO,0.570839499,8.79,5.07
29,2014,Missouri,0,0,0.53221971,0.686891329,0.865453037,MO,0.458155859,9.11,5.62
29,2015,Missouri,0,0,0.53795742,0.646483343,0.905709569,MO,0.569786217,9.5,7.92
29,2016,Missouri,0,0,0.536197292,0.680884463,1.045620143,MO,0.5562559254999999,10.26,8.03
30,1991,Montana,0,0,0.761305127,2.199710055,,MT,0.69440729,13.42,2.52
30,1992,Montana,0,0,0.762541709,2.08163633,,MT,,11.66,2.06
30,1993,Montana,0,0,0.9210861,2.074895673,,MT,0.696762972,12.82,2.56
30,1994,Montana,0,0,0.908623922,2.095529524,,MT,0.558806409,13.81,2.09
30,1995,Montana,0,0,0.905851713,2.070483098,,MT,,15.27,2.63
30,1996,Montana,0,0,0.894564295,2.399865922,,MT,0.5789830055,14.03,2.88
30,1997,Montana,0,0,0.860367162,2.128996519,,MT,0.591415594,13.52,2.74
30,1998,Montana,0,0,0.812539086,2.047912348,,MT,0.617781155,11.08,1.58
30,1999,Montana,0,0,0.820245422,1.07274726,2.268473937,MT,0.549030122,10.46,1.93
30,2000,Montana,0,0,0.819780372,2.239558697,2.323488657,MT,0.6143598146666666,11.83,1.91
30,2001,Montana,0,0,0.818781159,2.210643796,2.358905325,MT,0.592589806,14.66,2.29
30,2002,Montana,0,0,0.948108306,2.216833017,2.679636304,MT,0.5407535825,12.52,0.92
30,2003,Montana,0,0,0.965125382,2.341265161,2.822310135,MT,0.566093685,12.79,2.35
30,2004,Montana,0,0,0.938712267,2.427317465,2.822472528,MT,0.6067851165,10.9,1.32
30,2005,Montana,0,0,0.954559082,2.500551567,2.690803961,MT,,14.16,1.75
30,2006,Montana,0,0,0.955521981,2.728939768,2.537884945,MT,,10.38,1.19
30,2007,Montana,0,0,0.951866113,2.445136456,2.653296906,MT,0.618059057,11.64,1.52
30,2008,Montana,0,0,0.956858352,2.57303317,2.382433924,MT,,13.27,1.69
30,2009,Montana,0,0,0.953172044,2.434243877,2.430162701,MT,0.597441652,12.81,2.41
30,2010,Montana,0,0,0.948900342,2.4969548,2.435559051,MT,0.581423376,13.04,1.8
30,2011,Montana,0,0,0.959378879,2.512360914,2.296140585,MT,0.523532296,14.71,1.15
30,2012,Montana,0,0,0.961170727,2.413448175,2.178558311,MT,0.6571676215,14.81,1.03
30,2013,Montana,0,0,0.924736841,2.401683878,1.974214999,MT,0.690808908,13.97,1.62
30,2014,Montana,0,0,0.902049297,2.380160779,2.038273354,MT,,13.69,1.35
30,2015,Montana,0,0,0.897365215,2.529983185,1.928472643,MT,0.625792194,16.07,2.17
30,2016,Montana,0,0,0.90278916,2.492851491,1.849385639,MT,0.734846304,15.64,1.85
31,1991,Nebraska,0,1,0.453139402,0.23765754,,NE,0.628525315,7.39,1.93
31,1992,Nebraska,0,1,0.450695942,0.253745088,,NE,,6.91,2.3
31,1993,Nebraska,0,1,0.443402729,0.166499129,,NE,0.489234767,6.52,2.25
31,1994,Nebraska,0,1,0.443129463,0.210396105,,NE,,6.51,2.04
31,1995,Nebraska,0,1,0.455079362,0.157765924,,NE,,6.72,2.67
31,1996,Nebraska,0,1,0.455687648,0.131081744,,NE,0.615475087,6.83,1.94
31,1997,Nebraska,0,1,0.451430927,0.327763417,,NE,0.456521975,5.85,2.11
31,1998,Nebraska,0,1,0.454030268,0.252126413,,NE,,6.82,1.95
31,1999,Nebraska,0,1,0.455591514,0.793109533,-0.89264469,NE,0.498012237,6.42,1.67
31,2000,Nebraska,0,1,0.459436728,0.246142344,-0.813388282,NE,0.555058085,6.71,2.36
31,2001,Nebraska,0,1,0.458152524,0.625469376,-0.853062414,NE,0.399054969,6.2,1.22
31,2002,Nebraska,0,1,0.442693888,0.616038986,-0.883995999,NE,0.434109427,6.0,1.59
31,2003,Nebraska,0,1,0.445810446,0.509731373,-0.859336122,NE,0.459749692,5.14,1.78
31,2004,Nebraska,0,1,0.440018817,0.41941392,-0.824631848,NE,0.49479018750000003,4.92,1.34
31,2005,Nebraska,0,1,0.442908989,0.368577998,-0.871674715,NE,,5.68,1.61
31,2006,Nebraska,0,1,0.442233245,0.329074387,-0.901400448,NE,,5.71,1.71
31,2007,Nebraska,0,1,0.440145899,0.324338147,-0.905982419,NE,0.533507731,4.91,2.49
31,2008,Nebraska,0,1,0.462876892,0.344286577,-0.976331198,NE,,5.37,2.72
31,2009,Nebraska,0,1,0.460790412,0.434206855,-1.086533699,NE,0.488849361,5.02,1.8
31,2010,Nebraska,0,1,0.463492944,0.312591023,-1.050570258,NE,0.505415646,5.54,2.32
31,2011,Nebraska,0,1,0.455145476,0.442419423,-1.089473742,NE,0.471878478,6.08,2.35
31,2012,Nebraska,0,1,0.455469883,0.396867095,-1.21493856,NE,0.46681557300000004,6.16,2.6
31,2013,Nebraska,0,1,0.447798979,0.365766915,-1.347022518,NE,0.563703387,5.9,2.79
31,2014,Nebraska,0,1,0.442354013,0.338973467,-1.330853005,NE,0.359281148,6.97,2.08
31,2015,Nebraska,0,1,0.425618987,0.331286334,-1.391327034,NE,0.482414566,5.9,2.67
31,2016,Nebraska,0,1,0.419125287,0.462942361,-1.558424755,NE,0.4664946415,6.07,2.49
32,1991,Nevada,0,0,0.269511031,1.203719412,,NV,0.673052528,17.46,7.15
32,1992,Nevada,0,0,0.257144439,1.306420206,,NV,,17.3,6.37
32,1993,Nevada,0,0,0.183278903,1.38999994,,NV,0.599771652,16.65,7.13
32,1994,Nevada,0,0,0.226080058,1.208158532,,NV,,15.04,7.19
32,1995,Nevada,0,0,0.232570696,1.178307525,,NV,,17.12,6.8
32,1996,Nevada,0,0,0.224217031,1.034910055,,NV,,13.38,7.38
32,1997,Nevada,0,0,0.21642165,0.796678382,,NV,0.544995377,15.57,6.13
32,1998,Nevada,0,0,0.221137963,0.901564903,,NV,,13.26,6.26
32,1999,Nevada,0,0,0.215099337,0.03016529,-0.20231393,NV,0.447589527,13.9,5.18
32,2000,Nevada,0,0,0.214945958,0.369602069,-0.423060321,NV,0.5123350755,12.26,4.43
32,2001,Nevada,0,0,0.205459513,0.151939571,-0.489264136,NV,0.36300164,10.58,5.15
32,2002,Nevada,0,0,0.19506439,0.056037662,-0.568213324,NV,0.386739928,11.35,5.22
32,2003,Nevada,0,0,0.183724211,0.213118946,-0.569634087,NV,0.377492819,11.43,5.03
32,2004,Nevada,0,0,0.187759679,0.27200705,-0.529258399,NV,0.418201162,10.84,5.1
32,2005,Nevada,0,0,0.176665636,0.284653181,-0.433864216,NV,,10.84,4.73
32,2006,Nevada,0,0,0.194238151,0.287614533,-0.51265153,NV,,10.27,5.28
32,2007,Nevada,0,0,0.20001261,0.307176613,-0.584598649,NV,0.44650103,10.34,5.03
32,2008,Nevada,0,0,0.210029532,0.338624348,-0.328613003,NV,,10.91,3.74
32,2009,Nevada,0,0,0.208812022,0.273737097,-0.237103584,NV,0.417472382,10.92,3.67
32,2010,Nevada,0,0,0.200392091,0.132227506,-0.279811572,NV,0.417115623,10.51,3.36
32,2011,Nevada,0,0,0.197623029,0.201225969,-0.267210405,NV,0.308443177,9.68,3.18
32,2012,Nevada,0,0,0.198168912,0.209836786,-0.354942144,NV,0.40323751,9.58,2.87
32,2013,Nevada,0,0,0.194766036,0.281952927,-0.529698435,NV,0.438083684,10.04,3.19
32,2014,Nevada,0,0,0.187686751,0.258276667,-0.669735781,NV,0.304467212,10.39,3.82
32,2015,Nevada,0,0,0.202738498,0.166582876,-0.712498778,NV,0.400815285,9.48,4.49
32,2016,Nevada,0,0,0.203245618,0.173193786,-0.695857934,NV,0.359660459,10.9,5.28
33,1991,New Hampshire,0,0,0.330264088,0.808229385,,NH,0.47458732700000006,6.1,1.23
33,1992,New Hampshire,0,0,0.325774992,0.758236829,,NH,,7.35,1.33
33,1993,New Hampshire,0,0,0.32575433,0.250956716,,NH,0.50040427,7.38,1.24
33,1994,New Hampshire,0,0,0.32758059,0.245385934,,NH,,6.38,1.31
33,1995,New Hampshire,0,0,0.329018931,-0.36563993,,NH,,7.23,0.59
33,1996,New Hampshire,0,0,0.344813942,-0.283214171,,NH,0.403745478,7.19,0.85
33,1997,New Hampshire,0,0,0.336938,-0.386185813,,NH,0.396828918,5.9,0.86
33,1998,New Hampshire,0,0,0.341875226,-0.291686004,,NH,,7.02,0.33
33,1999,New Hampshire,0,0,0.436156717,-0.192143787,-0.272096868,NH,0.392408032,5.28,0.61
33,2000,New Hampshire,0,0,0.414655465,-0.170041161,-0.062665049,NH,0.4142377875,5.33,0.63
33,2001,New Hampshire,0,0,0.403731331,-0.155701097,-0.027659549,NH,0.289490032,6.28,0.7
33,2002,New Hampshire,0,0,0.391188789,-0.133412473,-0.045674085,NH,0.298246023,5.12,0.4
33,2003,New Hampshire,0,0,0.383965319,-0.098925399,-0.068370198,NH,0.331792814,5.7,0.64
33,2004,New Hampshire,0,0,0.387987039,-0.296849319,-0.127731225,NH,0.3406480205,4.13,0.82
33,2005,New Hampshire,0,0,0.381197637,0.012856908,-0.144094525,NH,,5.9,0.64
33,2006,New Hampshire,0,0,0.377970828,0.117563033,-0.092473104,NH,,5.15,0.99
33,2007,New Hampshire,0,0,0.374786676,0.082389096,-0.066569706,NH,0.411415087,4.99,0.47
33,2008,New Hampshire,0,0,0.376480182,0.173970161,-0.056412711,NH,,6.27,
33,2009,New Hampshire,0,0,0.376452148,0.202681422,0.133186538,NH,0.412660161,5.82,
33,2010,New Hampshire,0,0,0.378266673,0.221504949,0.149229996,NH,0.418732249,7.04,
33,2011,New Hampshire,0,0,0.375193077,0.35800325,0.175929462,NH,0.476109654,5.03,0.78
33,2012,New Hampshire,0,0,0.375931874,0.517304313,0.524440897,NH,0.41585456,6.64,0.92
33,2013,New Hampshire,0,0,0.367563199,0.638482897,0.630696877,NH,0.5286917,5.51,
33,2014,New Hampshire,0,0,0.362885972,0.687983266,0.519881376,NH,,7.65,
33,2015,New Hampshire,0,0,0.370048412,0.423565637,0.547442092,NH,0.443132147,7.79,0.96
33,2016,New Hampshire,0,0,0.375266086,0.714007503,0.996926886,NH,0.580019093,8.65,
34,1991,New Jersey,0,1,0.198514583,-1.305908421,,NJ,0.209899453,2.22,2.84
34,1992,New Jersey,0,1,0.197372186,-1.398975494,,NJ,,2.21,2.67
34,1993,New Jersey,0,1,0.198232194,-1.470659105,,NJ,0.1590439775,2.58,2.83
34,1994,New Jersey,0,1,0.196651229,-1.486082399,,NJ,0.150907307,2.3,2.71
34,1995,New Jersey,0,1,0.194705343,-1.514091321,,NJ,,2.41,3.14
34,1996,New Jersey,0,1,0.194853162,-1.668843402,,NJ,0.11146619999999999,2.05,2.58
34,1997,New Jersey,0,1,0.191526924,-1.790541621,,NJ,0.16657081299999998,2.29,2.43
34,1998,New Jersey,0,1,0.190483494,-1.893376663,,NJ,0.154083924,2.57,2.06
34,1999,New Jersey,0,1,0.18083748,-1.52064407,-1.591555078,NJ,0.095308083,2.3,1.88
34,2000,New Jersey,0,1,0.166984768,-1.710916084,-1.468508102,NJ,0.1340818526666667,1.8,2.13
34,2001,New Jersey,0,1,0.169831539,-1.656746791,-1.461003417,NJ,0.11669447,1.92,2.3
34,2002,New Jersey,0,1,0.181752255,-1.700396287,-1.482733102,NJ,0.122183228,1.99,2.53
34,2003,New Jersey,0,1,0.176157466,-1.658481817,-1.509359433,NJ,0.132222211,2.07,3.14
34,2004,New Jersey,0,1,0.180888038,-1.56922988,-1.554817398,NJ,0.11781892533333334,2.08,3.1
34,2005,New Jersey,0,1,0.175641879,-1.653480764,-1.553614216,NJ,,1.52,3.51
34,2006,New Jersey,0,1,0.176157308,-1.667555766,-1.552860225,NJ,0.128606252,1.92,3.7
34,2007,New Jersey,0,1,0.17603268,-1.756276861,-1.555920644,NJ,0.066897042,1.83,3.36
34,2008,New Jersey,0,1,0.1772088,-1.840063974,-1.547803518,NJ,0.076028006,1.88,2.94
34,2009,New Jersey,0,1,0.176757776,-1.843219572,-1.538206898,NJ,0.122503138,1.86,2.74
34,2010,New Jersey,0,1,0.185965946,-1.905831042,-1.544610577,NJ,0.115574711,1.94,3.16
34,2011,New Jersey,0,1,0.185502878,-1.895529289,-1.553543468,NJ,0.145064754,1.9,3.46
34,2012,New Jersey,0,1,0.185570324,-1.937022554,-1.569765437,NJ,0.10188357099999999,1.67,3.31
34,2013,New Jersey,0,1,0.180400825,-1.940371448,-1.514029197,NJ,0.127231275,2.02,3.53
34,2014,New Jersey,0,1,0.173338658,-1.933046215,-1.521103622,NJ,0.105265354,1.99,3.18
34,2015,New Jersey,0,1,0.175341812,-1.826296147,-1.595680535,NJ,0.180114841,1.95,3.22
34,2016,New Jersey,0,1,0.178784759,-1.75654603,-1.627720109,NJ,0.149989079,1.8,3.54
35,1991,New Mexico,0,0,0.295647225,-0.006156002,,NM,0.652983581,12.29,5.34
35,1992,New Mexico,0,0,0.28865397,0.103306746,,NM,,12.85,4.61
35,1993,New Mexico,0,0,0.294362332,0.086981429,,NM,0.494560503,11.46,4.83
35,1994,New Mexico,0,0,0.365134595,0.053806517,,NM,,12.13,6.25
35,1995,New Mexico,0,0,0.418548581,0.317434961,,NM,,11.58,5.37
35,1996,New Mexico,0,0,0.400428775,0.245562411,,NM,0.480577543,12.03,6.24
35,1997,New Mexico,0,0,0.262992754,0.322402139,,NM,0.4515236695,10.16,5.11
35,1998,New Mexico,0,0,0.393323432,0.150540668,,NM,,9.96,5.23
35,1999,New Mexico,0,0,0.336501485,0.46649358,0.802238058,NM,0.449428542,10.3,5.0
35,2000,New Mexico,0,0,0.336684009,0.171948473,0.660920056,NM,0.468998435,9.84,5.31
35,2001,New Mexico,0,0,0.403459698,0.258461491,0.623178127,NM,0.378386694,10.53,3.64
35,2002,New Mexico,0,0,0.452263428,0.144547065,0.611959241,NM,0.41742985,11.6,4.35
35,2003,New Mexico,0,0,0.388955928,0.257503857,0.536869154,NM,0.378907712,11.41,4.64
35,2004,New Mexico,0,0,0.44646562,0.254093381,0.52260619,NM,0.3748745293333333,10.26,4.27
35,2005,New Mexico,0,0,0.383411002,0.219264377,0.449322118,NM,,9.29,4.02
35,2006,New Mexico,0,0,0.383937036,0.274639957,0.446021342,NM,0.329796571,9.76,3.8
35,2007,New Mexico,0,0,0.373311438,0.311399787,0.504054174,NM,0.504179365,9.43,4.03
35,2008,New Mexico,0,0,0.304106045,0.296087721,0.50064706,NM,0.319717318,9.54,4.46
35,2009,New Mexico,0,0,0.297500242,0.218969076,0.39916694,NM,0.394539484,9.1,4.6
35,2010,New Mexico,0,0,0.33760117,0.280498616,0.402413982,NM,0.36527795350000003,9.82,3.89
35,2011,New Mexico,0,0,0.314912975,0.281784872,0.307461461,NM,0.358326303,10.55,3.71
35,2012,New Mexico,0,0,0.31660648,0.250491196,0.28427712,NM,0.42694097699999994,10.82,3.97
35,2013,New Mexico,0,0,1.116874313,0.204593057,0.320700699,NM,0.503406175,10.28,4.06
35,2014,New Mexico,0,0,0.303688158,0.208975043,0.393806289,NM,0.260985109,11.1,3.75
35,2015,New Mexico,0,0,0.323814855,0.233255226,0.369961136,NM,0.413907533,12.49,4.79
35,2016,New Mexico,0,0,0.319267721,0.168940452,0.394066595,NM,0.3710895115,11.02,5.77
36,1991,New York,1,1,0.27986224,-1.199591521,,NY,0.300877018,3.13,9.57
36,1992,New York,1,1,0.281558287,-1.219527103,,NY,,3.21,9.12
36,1993,New York,1,1,0.284210181,-1.355324661,,NY,0.263780073,3.09,9.11
36,1994,New York,1,1,0.291700136,-1.350967267,,NY,0.208753819,3.18,7.38
36,1995,New York,1,1,0.27371019,-1.488281823,,NY,,2.81,5.52
36,1996,New York,1,1,0.266203563,-1.577945427,,NY,0.1940646755,2.61,4.61
36,1997,New York,1,1,0.284374282,-1.516790859,,NY,0.2456962705,2.59,3.67
36,1998,New York,1,1,0.278629056,-1.697915834,,NY,0.170813994,2.66,2.97
36,1999,New York,1,1,0.291583048,-1.461518595,-1.503977159,NY,0.199693759,2.3,2.83
36,2000,New York,1,1,0.298281893,-1.515278048,-1.397488283,NY,0.21357371066666664,2.34,3.14
36,2001,New York,1,1,0.298758147,-1.409901441,-1.381204537,NY,0.177267201,2.33,3.04
36,2002,New York,1,1,0.188423602,-1.381322853,-1.438375792,NY,0.1780530375,2.1,2.85
36,2003,New York,1,1,0.267633771,-1.363421254,-1.446537217,NY,0.179804968,2.1,3.05
36,2004,New York,1,1,0.188257593,-1.306168038,-1.43818533,NY,0.19071875000000002,2.02,2.67
36,2005,New York,1,1,0.26793665,-1.301254745,-1.437822409,NY,,2.3,2.67
36,2006,New York,1,1,0.260557256,-1.31751049,-1.358077951,NY,0.191096881,2.09,2.96
36,2007,New York,1,1,0.214520161,-1.378201745,-1.314292619,NY,0.176018489,2.21,2.73
36,2008,New York,1,1,0.21292631,-1.400236698,-1.323228381,NY,0.155566818,2.12,2.64
36,2009,New York,1,1,0.209743385,-1.405655162,-1.342112966,NY,0.215160677,2.05,2.59
36,2010,New York,1,1,0.209005571,-1.513948753,-1.312280765,NY,0.1776052515,2.25,2.69
36,2011,New York,1,1,0.186995631,-1.564370392,-1.342260701,NY,0.228099905,2.41,2.38
36,2012,New York,1,1,0.228572876,-1.610778708,-1.367150301,NY,0.19736848799999998,2.45,2.21
36,2013,New York,1,1,0.226502948,-1.687166182,-1.415027736,NY,0.237257904,2.18,1.91
36,2014,New York,1,1,0.228914855,-1.721326397,-1.364227434,NY,0.128441158,2.2,1.86
36,2015,New York,1,1,0.232692241,-1.78815317,-1.408520972,NY,0.232022857,1.95,2.07
36,2016,New York,1,1,0.227165948,-1.692359451,-1.477264259,NY,0.212726028,2.3,2.0
37,1991,North Carolina,0,0,0.266191357,-0.566182692,,NC,0.5714866075,8.87,8.25
37,1992,North Carolina,0,0,0.255828998,-0.527858393,,NC,,9.04,7.12
37,1993,North Carolina,0,0,0.252101582,-0.334493561,,NC,0.5825339835000001,8.24,8.12
37,1994,North Carolina,0,0,0.249690136,-0.333900905,,NC,0.494490693,8.92,7.42
37,1995,North Carolina,0,1,0.246862935,-0.200531214,,NC,,8.26,6.48
37,1996,North Carolina,0,1,0.2470234,-0.008939511,,NC,0.5103484505,8.83,5.72
37,1997,North Carolina,0,1,0.240601777,-0.042634009,,NC,0.5147616205,7.93,5.61
37,1998,North Carolina,0,1,0.24508934,0.029707018,,NC,0.453408962,7.09,5.48
37,1999,North Carolina,0,1,0.245561488,-0.239484956,-0.549113524,NC,0.451796965,7.04,5.56
37,2000,North Carolina,0,1,0.240479007,-0.153108736,-0.506627404,NC,0.4479189563333333,7.65,5.49
37,2001,North Carolina,0,1,0.237791324,-0.170535515,-0.511319449,NC,0.377025745,7.61,4.93
37,2002,North Carolina,0,1,0.238004711,-0.205983302,-0.562646505,NC,0.361949121,7.51,5.47
37,2003,North Carolina,0,1,0.236280906,-0.281916107,-0.571276178,NC,0.38566607,7.26,4.62
37,2004,North Carolina,0,1,0.23482585,-0.363859024,-0.630801816,NC,0.36928704433333337,7.04,4.75
37,2005,North Carolina,0,1,0.2324099,-0.468392317,-0.687332851,NC,,7.17,5.16
37,2006,North Carolina,0,1,0.2307269,-0.447097538,-0.733145732,NC,0.326695124,7.25,4.93
37,2007,North Carolina,0,1,0.226118896,-0.465868288,-0.794664751,NC,0.417749651,6.52,5.08
37,2008,North Carolina,0,1,0.231575547,-0.412582093,-0.843648634,NC,0.332156094,7.01,5.05
37,2009,North Carolina,0,1,0.233807166,-0.456631431,-0.941881062,NC,0.378758785,6.96,4.36
37,2010,North Carolina,0,1,0.18919799,-0.432952274,-0.949697709,NC,0.358526738,7.21,3.95
37,2011,North Carolina,0,1,0.187441798,-0.66059762,-0.955319678,NC,0.500434184,7.28,4.0
37,2012,North Carolina,0,1,0.180880613,-0.44678421,-0.991644496,NC,0.42887236999999995,6.9,4.34
37,2013,North Carolina,0,1,0.181251593,-0.355705433,-1.046292659,NC,0.465539339,7.45,4.27
37,2014,North Carolina,0,1,0.181449421,-0.362244675,-1.007711952,NC,0.317976417,7.22,4.0
37,2015,North Carolina,0,1,0.179223418,-0.418920683,-1.093384758,NC,0.411070547,7.3,4.54
37,2016,North Carolina,0,1,0.181990217,-0.36080399,-1.214437724,NC,0.421840339,7.34,5.67
38,1991,North Dakota,0,0,0.767857212,0.360307132,,ND,0.5222970075,5.8,0.66
38,1992,North Dakota,0,0,0.795023278,0.523298664,,ND,,6.13,1.23
38,1993,North Dakota,0,0,0.813181776,0.459925001,,ND,0.5615373315000001,7.92,1.69
38,1994,North Dakota,0,0,0.745531158,0.508019841,,ND,0.502682215,7.52,0.49
38,1995,North Dakota,0,0,0.736944687,0.599170359,,ND,,9.57,1.09
38,1996,North Dakota,0,0,0.752608904,0.813016537,,ND,0.52190833,6.98,1.1
38,1997,North Dakota,0,0,0.759539021,0.982405746,,ND,0.499842145,7.52,0.31
38,1998,North Dakota,0,0,0.744673762,1.016878704,,ND,0.472910266,5.89,0.75
38,1999,North Dakota,0,0,0.740902196,3.754689916,0.497243821,ND,0.545674194,5.85,1.16
38,2000,North Dakota,0,0,0.757419442,1.026178446,0.691823462,ND,0.5698671133333334,5.3,0.84
38,2001,North Dakota,0,0,0.771674885,1.190292909,0.658319889,ND,0.497766222,6.6,0.83
38,2002,North Dakota,0,0,0.804693534,1.082103283,0.781906326,ND,0.44190136199999996,8.31,0.53
38,2003,North Dakota,0,0,0.816274155,0.971927619,0.873669106,ND,0.539818427,6.16,1.78
38,2004,North Dakota,0,0,0.800603537,1.009961186,0.923318935,ND,0.555561001,6.02,0.96
38,2005,North Dakota,0,0,0.811667403,1.039195495,0.969271359,ND,,8.17,0.45
38,2006,North Dakota,0,0,0.822904243,1.070850282,1.017449808,ND,,5.95,0.11
38,2007,North Dakota,0,0,0.845388548,1.140943693,1.235403652,ND,0.597014914,7.11,0.74
38,2008,North Dakota,0,0,0.849003231,1.20979093,1.149579351,ND,,7.88,
38,2009,North Dakota,0,0,0.85124428,1.212056119,0.972032245,ND,0.558776441,7.4,
38,2010,North Dakota,0,0,0.857521356,1.269681919,1.074665797,ND,0.575169469,8.39,
38,2011,North Dakota,0,0,0.842612535,1.209826255,1.4492763,ND,0.578879481,7.3,
38,2012,North Dakota,0,0,0.827938277,1.058749505,1.533180729,ND,0.5666788275,9.05,
38,2013,North Dakota,0,0,0.793318087,1.118847277,1.35942007,ND,0.662695277,10.01,
38,2014,North Dakota,0,0,0.765868024,1.105816098,1.177701837,ND,,10.72,
38,2015,North Dakota,0,0,0.722502644,1.237898483,0.908441737,ND,0.534076593,10.24,1.69
38,2016,North Dakota,0,0,0.724354447,1.210103567,0.653152686,ND,0.640037169,9.92,1.28
39,1991,Ohio,0,0,0.299541193,-0.562648332,,OH,0.460807956,7.01,3.89
39,1992,Ohio,0,0,0.30481601,-0.547149874,,OH,,6.47,3.86
39,1993,Ohio,0,0,0.321166023,-0.58221035,,OH,0.4212298485,6.51,3.74
39,1994,Ohio,0,0,0.315315821,-0.55552049,,OH,0.437949643,6.18,3.68
39,1995,Ohio,0,0,0.317498851,-0.57004596,,OH,,5.61,2.97
39,1996,Ohio,0,0,0.319206283,-0.49195693,,OH,0.361896885,5.36,2.83
39,1997,Ohio,0,0,0.323500608,-0.413458629,,OH,0.3579100755,5.44,2.57
39,1998,Ohio,0,0,0.332614087,-0.379834984,,OH,0.291653389,5.63,2.39
39,1999,Ohio,0,0,0.324199164,-0.291378972,-0.503385032,OH,0.311107439,5.48,2.28
39,2000,Ohio,0,0,0.305688878,-0.402724269,-0.462638359,OH,0.36458274233333327,5.1,2.25
39,2001,Ohio,0,0,0.298673623,-0.364127005,-0.410863138,OH,0.307065789,5.82,2.81
39,2002,Ohio,0,0,0.306104242,-0.194314401,-0.329239134,OH,0.3085158615,5.8,3.14
39,2003,Ohio,0,0,0.311408715,-0.282604988,-0.34277836,OH,0.334181755,4.9,2.85
39,2004,Ohio,0,0,0.305510797,-0.283222078,-0.247638783,OH,0.3520789463333333,5.6,3.03
39,2005,Ohio,0,0,0.311020928,-0.185031803,-0.344046065,OH,,5.62,3.66
39,2006,Ohio,0,0,0.31466451,-0.185750647,-0.361262838,OH,0.353388301,5.25,4.08
39,2007,Ohio,0,0,0.303792093,-0.16133139,-0.341458681,OH,0.332383546,5.53,3.74
39,2008,Ohio,0,0,0.305488868,-0.155972072,-0.401774925,OH,0.377463867,5.74,3.68
39,2009,Ohio,0,0,0.310114011,-0.101225062,-0.284933012,OH,0.412566438,4.88,3.31
39,2010,Ohio,0,0,0.297737411,0.011472085,-0.269857162,OH,0.3645042995,6.08,3.62
39,2011,Ohio,0,0,0.182304453,0.045695939,-0.177701715,OH,0.363715019,5.98,4.1
39,2012,Ohio,0,0,0.183374266,0.122043316,-0.06711362,OH,0.38583258233333334,6.42,4.02
39,2013,Ohio,0,0,0.180739024,0.185761023,-0.019305559,OH,0.452978524,6.53,4.08
39,2014,Ohio,0,0,0.303519972,0.241736445,-0.019734257,OH,0.331477919,6.06,3.82
39,2015,Ohio,0,0,0.300455104,0.558544153,0.006899439,OH,0.479343291,7.09,4.38
39,2016,Ohio,0,0,0.292689941,0.342121688,0.051789163,OH,0.4589042385,7.44,5.08
40,1991,Oklahoma,0,0,0.323865333,0.17188638,,OK,0.625911776,9.7,4.9
40,1992,Oklahoma,0,0,0.327913142,0.166115835,,OK,,10.2,4.8
40,1993,Oklahoma,0,0,0.318082225,0.377385977,,OK,0.6286497585,10.5,6.21
40,1994,Oklahoma,0,0,0.316879693,0.403796347,,OK,0.549242654,9.43,5.62
40,1995,Oklahoma,0,0,0.294954866,0.200270267,,OK,,10.09,4.84
40,1996,Oklahoma,0,0,0.288238162,0.414469193,,OK,0.5198535470000001,9.68,4.83
40,1997,Oklahoma,0,0,0.294693045,0.521659885,,OK,0.594941288,9.35,5.39
