Year,ST,Permissive,Restrictive,background checks,carrying a concealed weapon (ccw),castle doctrine,child access laws,dealer license,firearm sales restrictions,minimum age,open carry,permit to purchase,prohibited possessor,registration,safety training required,waiting period,Implement,Modify,Repeal,universl,permit,sentiment_score,HuntLic,GunsAmmo,BackChk,avg_own_est,Suicides,Homicides
2012.0,NE,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.9745146036148071,0.455469883,0.396867095,-1.21493856,0.46681557300000004,6.16,2.6
1994.0,NH,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9986502528190613,0.32758059,0.245385934,-0.0035663834000000173,0.4666598164000001,6.38,1.31
1995.0,NH,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.9970032771428426,0.329018931,-0.36563993,-0.418735168,0.49140556999999996,7.23,0.59
1998.0,NH,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9770532846450806,0.341875226,-0.291686004,-0.086616133,0.44083853579999993,7.02,0.33
2000.0,NH,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9928829669952393,0.414655465,-0.170041161,-0.062665049,0.4142377875,5.33,0.63
2001.0,NH,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9960117340087891,0.403731331,-0.155701097,-0.027659549,0.289490032,6.28,0.7
2011.0,NH,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990197420120239,0.375193077,0.35800325,0.175929462,0.476109654,5.03,0.78
2017.0,NH,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.937468945980072,0.4351361610000001,0.3603438968,0.6210239578,0.5086138835,9.15,7.08
1992.0,NJ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9974910020828247,0.197372186,-1.398975494,-1.1780654393999999,0.29737471050000003,2.21,2.67
1994.0,NJ,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9986502528190613,0.196651229,-1.486082399,-1.1780654393999999,0.150907307,2.3,2.71
1998.0,NJ,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9770532846450806,0.190483494,-1.893376663,-1.1903373077999997,0.154083924,2.57,2.06
2001.0,NJ,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.9725594222545624,0.169831539,-1.656746791,-1.461003417,0.11669447,1.92,2.3
2004.0,NJ,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.9878381192684174,0.180888038,-1.56922988,-1.554817398,0.11781892533333334,2.08,3.1
2009.0,NJ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9849276542663574,0.176757776,-1.843219572,-1.538206898,0.122503138,1.86,2.74
2017.0,NJ,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8,1.0,0.9870198965072632,0.1716096312,-1.212916036,-0.8741636646,0.22396906099999997,2.14,3.14
2019.0,NJ,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6,0.4,0.8667416274547577,0.2914043244,-0.5171217904000001,-0.25674876440000005,0.34385549260000003,5.738,2.538
1994.0,NM,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.9971761703491211,0.365134595,0.053806517,1.0510170146,0.4869418341999999,12.13,6.25
1998.0,NM,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.9764666557312012,0.393323432,0.150540668,1.0033023422,0.47978378,9.96,5.23
2004.0,NM,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9667387008666992,0.44646562,0.254093381,0.52260619,0.3748745293333333,10.26,4.27
2019.0,NM,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8,0.2,0.9658637841542562,0.3656352488,-0.12296183820000002,0.1099816706,0.3976761688,5.738,2.538
1991.0,NV,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.996019184589386,0.269511031,1.203719412,1.332462165,0.673052528,17.46,7.15
1994.0,NV,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9986502528190613,0.226080058,1.208158532,1.3324621650000001,0.5785931352,15.04,7.19
1995.0,NV,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.9950987299283346,0.232570696,1.178307525,1.3324621650000001,0.5575974283,17.12,6.8
1997.0,NV,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9962422847747803,0.21642165,0.796678382,0.7889024990000001,0.544995377,15.57,6.13
1998.0,NV,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9770532846450806,0.221137963,0.901564903,0.7889024990000001,0.45776350299999996,13.26,6.26
2003.0,NV,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9977364540100098,0.183724211,0.213118946,-0.569634087,0.377492819,11.43,5.03
2007.0,NV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9817835688591003,0.20001261,0.307176613,-0.584598649,0.44650103,10.34,5.03
2011.0,NV,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9837357401847839,0.197623029,0.201225969,-0.267210405,0.308443177,9.68,3.18
2015.0,NV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9972764849662781,0.202738498,0.166582876,-0.712498778,0.400815285,9.48,4.49
2019.0,NV,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6,0.4,0.9920640587806702,0.2914043244,-0.5171217904,-0.25674876440000005,0.34385549260000003,5.4,4.540000000000001
2020.0,NV,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8,0.2,0.9833239316940308,0.3656352488,-0.12296183819999998,0.1099816706,0.3976761688,5.91,4.192
1994.0,NY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9986502528190613,0.291700136,-1.350967267,-0.672467098,0.208753819,3.18,7.38
1996.0,NY,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.9531230926513672,0.266203563,-1.577945427,-1.065206754,0.1940646755,2.61,4.61
1998.0,NY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9770532846450806,0.278629056,-1.697915834,-1.1903373078000001,0.170813994,2.66,2.97
2000.0,NY,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.9911379814147949,0.298281893,-1.515278048,-1.397488283,0.21357371066666664,2.34,3.14
2006.0,NY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9835810661315918,0.260557256,-1.31751049,-1.358077951,0.191096881,2.09,2.96
2008.0,NY,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.9430201053619385,0.21292631,-1.400236698,-1.323228381,0.155566818,2.12,2.64
2013.0,NY,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.9904821515083313,0.226502948,-1.687166182,-1.415027736,0.237257904,2.18,1.91
2019.0,NY,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.8,0.2,0.9952726125717163,0.2644151642,-0.3767698386000001,0.2140986532,0.3962306874,6.337999999999999,4.638
1994.0,OH,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9986502528190613,0.315315821,-0.55552049,-0.7366727568000001,0.437949643,6.18,3.68
1997.0,OH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9812387228012085,0.323500608,-0.413458629,-1.1139875458,0.3579100755,5.44,2.57
1998.0,OH,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9770532846450806,0.332614087,-0.379834984,-0.7262952150000002,0.291653389,5.63,2.39
2004.0,OH,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.9144133726755778,0.305510797,-0.283222078,-0.247638783,0.3520789463333333,5.599999999999999,3.03
2008.0,OH,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9883826971054077,0.305488868,-0.155972072,-0.401774925,0.377463867,5.74,3.68
1993.0,OK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9924888610839844,0.318082225,0.377385977,0.48498398619999994,0.6286497585,10.5,6.21
1994.0,OK,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.9960868000984192,0.316879693,0.403796347,0.48498398619999994,0.549242654,9.43,5.62
1995.0,OK,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9643881022930145,0.294954866,0.200270267,0.5904327746,0.4831792907,10.09,4.84
1996.0,OK,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9908017516136169,0.288238162,0.414469193,1.0033023422,0.5198535470000001,9.68,4.83
1998.0,OK,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.9764666557312012,0.297837646,0.528457341,0.5798065388,0.457731042,8.78,3.42
2006.0,OK,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8203745484352112,0.284178287,0.282898186,0.867154983,0.469117674,8.55,4.25
2019.0,OK,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.9234976172447205,0.46756536239999996,0.3552380604,0.7951114522,0.5349462922,12.857999999999999,4.566
1994.0,OR,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.992453416188558,0.568600823,0.712118141,0.28413142700000005,0.459421919,9.87,3.56
1996.0,OR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9900307655334473,0.623578285,1.028911044,0.8395382196,0.5000858195,9.9,2.3
1998.0,OR,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9770532846450806,0.627857272,1.06946587,0.8395382196,0.428845818,9.61,2.55
2001.0,OR,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9788123965263367,0.61172784,0.89529655,0.333084052,0.391923162,7.93,1.35
2014.0,OR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9951502680778503,0.547914123,0.60142783,0.33240752,0.4383749398,9.79,1.33
2015.0,OR,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.9898568391799927,0.556358299,0.535734426,0.434360206,0.476776881,8.52,2.35
2016.0,OR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9956769347190857,0.543547621,0.538412741,0.686441867,0.457074772,9.32,1.92
2018.0,OR,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4,0.0,0.9878495335578918,0.43175090879999994,0.3347405772,0.1638037418,0.4355884714,9.41,1.64
2019.0,OR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.2,0.9328711628913879,0.4273551762,0.2563037558,0.6891358018,0.4468503062,8.398,4.068
2020.0,OR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.2,0.9872909188270569,0.387708706,0.013713191400000001,0.6612411314,0.44951415190000005,5.91,4.192
1994.0,PA,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9986502528190613,0.433189369,0.146215758,-0.44667976880000004,0.368269439,6.04,4.11
1995.0,PA,2.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.9167530834674835,0.43524631,0.083378086,-0.6672814332,0.4833069332,6.66,4.35
1998.0,PA,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.9856195449829102,0.434364884,0.03115171,-0.5364558248,0.343979383,6.08,3.72
2006.0,PA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.9805164337158203,0.454240265,0.256622059,0.288115243,0.325146509,5.58,4.96
2011.0,PA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8662337064743042,0.435810945,0.002677506,0.454705544,0.357389157,6.45,4.21
1994.0,RI,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9986502528190613,0.172559518,-1.065434519,-1.1139875458,0.28567980229999995,2.52,2.46
1995.0,RI,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9980514049530029,0.175007382,-1.400156926,-1.1139875458,0.2725843014,3.32,2.19
1998.0,RI,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9770532846450806,0.173810598,-1.614225294,-1.2606363995999998,0.2158761202,2.42,0.98
1999.0,RI,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.9214740991592407,0.175391413,-1.198207149,-1.307653668,0.127507526,3.29,2.02
2005.0,RI,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9922946691513062,0.170363782,-1.577338595,-1.301792044,0.16270571336666667,1.68,1.84
2017.0,RI,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.8,0.9975066781044006,0.24387791539999998,-0.8913272388,-0.7478039814,0.2400700461,2.87,0.98
2018.0,RI,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8,1.0,0.9938229322433472,0.1716096312,-1.212916036,-0.8741636646,0.22396906099999997,2.05,1.16
1994.0,SC,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9986502528190613,0.244816766,-0.928080415,0.3462893792,0.532134061,8.96,7.23
1996.0,SC,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9748117327690125,0.238276864,-0.716574264,0.4224627114,0.47449981350000003,9.25,6.45
1998.0,SC,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.7281061212221781,0.232411534,-0.606894684,0.4224627114,0.37358426299999997,8.35,5.8
2006.0,SC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9710030555725098,0.304822497,-0.782366655,-0.31970863,0.378914279,7.01,6.25
2012.0,SC,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.9953219592571259,0.343640002,-0.53022158,-0.252723637,0.478063551,8.5,5.91
2013.0,SC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9980393052101135,0.266928942,-0.434369648,-0.350508393,0.540648903,9.23,5.31
2015.0,SC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9929560422897339,0.272676968,-0.398801859,-0.238913278,0.452155191,9.17,7.55
1994.0,SD,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9980675280094147,0.76690126,0.388564037,0.2735051912,0.570945451,9.11,0.55
1998.0,SD,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9770532846450806,0.657854361,0.537264386,0.8395382196,0.455028406,9.54,0.37
2006.0,SD,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.87400221824646,0.57017202,1.08710941,1.571870642,0.49341490720000003,8.96,0.34
2009.0,SD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9758800268173218,0.588190071,0.984842224,1.716901436,0.603099227,7.54,1.28
2019.0,SD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.8912475109100342,0.46756536239999996,0.3552380604,0.7951114521999998,0.5349462922,12.858,4.566
1994.0,TN,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.9978252649307251,0.409364405,-0.477373917,0.48498398619999994,0.506513221,9.62,7.03
1996.0,TN,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.767850399017334,0.400907561,-0.133410448,0.4224627114,0.48222465299999995,9.08,6.54
1997.0,TN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7565600872039795,0.398918604,-0.091382959,0.4224627114,0.5262604385,9.07,7.4
1998.0,TN,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.9731018841266632,0.39180724,0.25883004,0.374211054,0.439412985,9.15,6.1
2007.0,TN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7186472415924072,0.412750456,-0.083970432,0.200769647,0.471954748,8.55,5.61
2009.0,TN,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9883351027965546,0.352820549,-0.012525414,0.370272819,0.427551612,8.81,5.56
1994.0,TX,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9986502528190613,0.279223236,-0.32833709,0.48498398619999994,0.456218062,9.37,8.0
1995.0,TX,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9987210631370544,0.279102177,-0.535953205,0.3462893792,0.48706004499999994,8.25,6.18
1996.0,TX,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9784693121910095,0.273383709,-0.434588209,0.4224627114,0.48583925650000004,8.0,5.15
1997.0,TX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.956433892250061,0.246396327,-0.489959733,0.4372693138,0.534736919,7.32,4.58
1998.0,TX,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.9764666557312012,0.24325623,-0.425724691,0.2113542194,0.43736693,7.2,4.48
2001.0,TX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9899768233299255,0.237846556,-0.541996946,-0.288460568,0.365700842,6.85,3.91
2007.0,TX,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9657883644104004,0.239764975,-0.540671333,-0.272955721,0.435748781,6.16,4.22
2008.0,TX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9766268134117126,0.243038896,-0.549760959,-0.206359951,0.319171867,6.44,4.04
1993.0,UT,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.9961042801539103,0.488311347,-0.415396328,0.19435537099999997,0.53781678,8.7,1.38
1994.0,UT,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.9807769060134888,0.43917376,-0.476586618,0.27350519120000005,0.5082192273999999,9.64,2.04
1995.0,UT,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9341519176959991,0.442743579,-0.125459971,0.6365212294,0.4990568894,8.47,2.4
1998.0,UT,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.9804524381955465,0.438271184,-0.027364371,0.8395382196,0.456196206,10.13,1.34
1999.0,UT,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9881183505058289,0.412715452,-0.196301991,-0.049887206,0.476546359,7.78,1.39
